content,label
soal [CAPS] mahar [CAPS] itu [CAPS] urusan [CAPS] partai [CAPS] bapak [CAPS] jangan [CAPS] bawa2 [CAPS] islam [CAPS] pak [CAPS]. [REPPUNC] islam [CAPS] itu [CAPS] agama [CAPS] yg [CAPS] indah [CAPS] dan [CAPS] cinta [CAPS] damai. [CAPS] partai [CAPS] bapak [CAPS] cari [CAPS] mahar [CAPS] ?,1
"[username] [CAPS] [username] [CAPS] Mengakui Jaringan 4G nya lemah, [CAPS] ya tolong di perkuat dong, jangan sampai Harga Kuota yg 12 Giga, di Rp. 95.0,- [ELONG] tidak sebanding dengan Kualitas Sinyalnya, perkuat di daerah Sariwates, Kiaracondong, Kota Bandung cc: [username] [CAPS] [url] [CAPS]",1
Jangan membuat bumi ini menangis dengan keegoisan kita mengeksplorasi segala kekayaan alam yang dimiliki dengan serakah dan tidak bertanggung jawab. Selamat Hari Lingkungan Hidup Sedunia [username] [CAPS] [url] [CAPS],0
Dear [username] [CAPS] apakah tdk ada sistem yg mendeteksi untuk memperbaharui perubahan harga ongkir? Udh taun 2018 nih nombok terus setiap kirim paket gara2 ongkir ga sesuai.,1
"Bulan purnama jika ada pasangan yang saling membenci dan atau saling mencintai pada saat bulan purnama bersinar dan mereka di bawahnya, maka mereka akan menjadi pasangan sejati yang akan menjadi pasangan paling tersohor sealam jagad raya",2
"Haechan aku sayang kamu. Sayangku ke kamu gak kebagi, ini masalah pribadi tenang aja sayangku ke kamu lebih besar daripada sukaku ke dia yang udah kompre hari ini [url] [CAPS]",2
Senyum2 sendiri baca #OldMoneyGakNgerasain karna emg gw ngalamain yg rata2 di twit haha kaya di suruh beli minyak tanah ke warung terus dirigenya ditendang2 pake dengkul kaki,4
tapi yah aku tuh suka namjoon bukan karna makin sini makin cakep tapi karna personality sama talent dia juga.kalo yg belum jatuh cinta sama namjoon coba tonton solo vlive dia yang pake pajama ryan kalian pasti akan jatuh cinta sama bapak yang satu ini,2
Happy anniversary 2nd.. Semoga Allah swt [CAPS] senantiasa melindungi dan menjaga kita dalam menempuh setiap langkah kehidupan. Dan lekas diberi kepercayaan tuk,4
"Baca ini aku jadi takut [EMOTICON] padahal pakaianku sehari-hari juga udah syari, kerudung menutup dada dan selalu pakai rok.",3
Sedih ya di ig banya yg hate comment ke via vallen. Mungkin belum pernah ngerasain sakitnya sexual harasmen even itu bukan kontak fisik. Saya membayangkan diri saya sendiri dinilai segitu rendahnya aja pengen ngaplok orangnya. To be true aja.,0
[username] [CAPS] Gila kok ada ya perempuan pikirannya malah nyinyirin. Banyak lho kasus korban sexual harassment ga berani speak up yang berakhir bunuh diri.,1
"Udah maghrib, aku shalat dulu ya.. Seperti biasa akan ku sebut namamu dalam do'a ku, kali ini aku akan lebih bersungguh-sungguh meminta dan memohon kepada-Nya untuk kesembuhan dan kesehatanmu serta kebahagiaanmu. Aku sayang kamu [username] [CAPS] #GetWellSoonLeeteuk",2
"Mamah adalah sumber kasih sayang, mengasuh dan memberi tanpa batas. Mamahlah yang selalu berjaga dan terjaga dikala malam hari. Yg selalu menemani, mengajarkan berjuang",2
"Bagian terseram, caraka malam ditengah hutan belantara. Udah gausah dibayangin, asli serem. Disuruh jalan, disuruh apalin sandi panjang banget, ditengah dikasih masalah, ditengah sama akhir ada pocong2an, belum lewatin parit, tanpa penerangan apapun. Kacau asli. [url] [CAPS]",3
"Tengah ddk baca replies dkt bwh ni, tiba2 air mata mengalir. [REPPUNC] Benda yang paling seram adalah menjadi ibubapa. [REPPUNC] kita xkn tahu satu perkataan yg dtg drpd parents boleh memberi kesan seumur hidup",0
"Biji lu dia nolak, imam mata duitan kok lu percaya dia nolak ! [REPPUNC] Sdh mata duitan mesum pula, yg gigit jari pendukungnya yg Tolol",1
"Makin gede makin gampang filter temen, kalo yang tiap diajak jalan selalu ribet nanya ini itu tapi akhirnya dia yang nggak ikut dengan berbagai alasan, ya nggak usah diajak lagi.",1
"Di hari keterbatasan ini, apa yg kamu pelajari? Derasnya harus kita hadapi, tak mudah menjalani cerita ini. Di hari keterbatasan ini, ambil semangat hati. Semua yg kamu percayai, menuntun langkahmu pulang disini",0
"Anjir. Kenapa apkl gojek harus ada nomor telp nya. Udah kek bpjs aja no telp wajib, ga sekalian tuh wajib nama orangtua biar bisa ijab qobul-_-",1
"Sudah terjadikah ? Islam ya islam,tidak usah ditambahi dan dikurangi jangan [CAPS] sampai [CAPS] salah [CAPS] pilih [CAPS] guru [CAPS],jika [CAPS] ia [CAPS] masih [CAPS] menghalalkan [CAPS] musik [CAPS],rokok [CAPS] dan [CAPS] riba [CAPS] ! [REPPUNC] dan [CAPS] akan [CAPS] terlihat [CAPS] jelas [CAPS] mana [CAPS]",1
[username] [CAPS] dikasih minyak tawon gitu perhari nya nanti dibiarin sampe mateng nah kalo udah baru tuh diletusin biar darah kotor nya keluar semua gitu ngeri. [REPPUNC],3
"Kagum sih sama dia. She's younger than me, badannya kecil kek anak smp sekarang mimpin satu cabang besar isi 80 orang dan cabangnya one of the best di region banten",4
[username] [CAPS] Bullshit! Mereka semua. #Rakyat yang akan sebagai #Penentu. Nasib #Indonesia bukan pada para tokoh #elit maupun tokoh #Parpol tapi ada pada kekuatan Rakyat,1
"[username] [CAPS] [username] [CAPS] Kaya gini mau nyaleg..? Uda dapet korupsi berapa M, masih kurang. [REPPUNC] ! [REPPUNC] Jadi inget ama yg nyolong ampli mushola. [REPPUNC] Sebanding ga harga ampli ama yg di korupsi taufik [CAPS]. [REPPUNC] ? Kalau mencuri ampli yg harganya ga seberapa di bakar [CAPS] hid [CAPS]",1
Padahal yang lain senyum ramah lohh sama fansnya. cuma kamu sendiri yang agak angkuh ! [REPPUNC] Rodo ngadoh piee ngono nek tak rasakne sumpah wagu mas polahmu,1
[username] [CAPS] Ng [ELONG]. [REPPUNC] bagus sih. [REPPUNC] kayak video iklan pariwisata. [REPPUNC] tehnik editing sinematografi blablablablabla lah pokokmen juara banget t. [REPPUNC] tapi. [REPPUNC] ya udah. Gitu doang. Kurang berasa personal.,4
selamat [ELONG] pagi [ELONG] menjelang siang sayang ku [ELONG] semangat hari ini jaga kesehatan aku sayang kamuI love u bby [username] [CAPS],2
"[username] [CAPS] Aku gak salah bila mohon pd [username], [CAPS] segera Perintahkan menkes [CAPS] utk menambah Ruangan Khusus ""Sakit Jiwa"" pd stiap Rmh Sakit. Sbab, tdk menutup kemungkinan, usai [CAPS] pilpres, [CAPS] stiap Rmh Sakit akan dibanjiri Pasien ""Sakit Jiwa"". Tanda2 kearah sana it",3
Thank you for your wishes guys.. Sebagian Alhamdulillah udh kesampaian..(TerimaKasih Ya Allah). [REPPUNC] #throwback #nadyaandriwedding,4
sama.adiknya jg tuh si lita gw ga mau akrab2 lg coz mama gw benci bgt sm dia maklum mama gw sodara keluarganya ada keturunan saraf jd yah gitu kebanyakan yg jahat sialan dengki sm gw emg sodara mama gw,1
"Sebuah Keindahan Diatas keindahan, Apabila Aku Bisa Menikmati Puncak Itu bersamamu.. auft [ELONG]",4
"Baru tau, ada suami yang segitu cemburuannya. Isterinya ada tanda bekas digigit nyamuk, dituduh abis dicupang orang lain. [REPPUNC] [url] [CAPS]",0
"Sudah berumur seperti ini aku masih ditanyakan cita-cita apa, tak jawab Di usia sekarang ini saya sudah mengerti tentang adanya privilege di masyarakat yang banyak tidak saya miliki, bisa memenuhi kebutuhan sehari-hari di masa mendatang sudah cukup",0
Yanga namanya pertemanan pasti ada suka-dukanya. Dan disinilah kita belajar dan berproses bersama. grumpytard minoruliciouces #friendship_goals,4
"Adalah bapak yang setia mendampingi ibu. Adalah bapak yg terus berusaha melucu bikin ibu ketawa. Adalah bapak yg masih menganggap anak 24 tahun ini masih kecil. Adalah bapak yang paling cemburu ketika ada laki2 datang ke gadisnya. Luar biasa ya. Cinta sekali, bapak",2
Hahaha hrs [CAPS] dapat wahyu ? dari setan bukan dari Alloh [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [url] [CAPS],1
"Buat hiburan, baca ini deh trus lanjut baca twit2 receh di #OldMoneyGakNgerasain. Ternyata hidupque tak lebih dari remah rangginang. Macam manusia yang makan Di kiefsi doang oge meni hayang pamer di story hahaha. Aque maloo [username] [CAPS] [username] [CAPS] [url] [CAPS]",4
"Liat show terakhir stun deh, lincah bet. [REPPUNC] Curiga pas bayi ga dibedong tuh opa Mick rt [CAPS] [username]: [CAPS] [username] [CAPS] sex nya itu Den yg bikin muda terus",4
"4. Takut Takut, nanti kalo diputusin gimana? Kalo diselingkuhin gimana? Kalo diporotin gimana? Kalo malah diajak ke kua [CAPS] gimana? Gimana? [ELONG] gimanaa [CAPS] ! [REPPUNC] Ya pokok nya banyak lah ketakutan ketakutan lainnya.",3
Ada temen minta gue rekomen dia buat masuk kantor gue. Ya gimana dia kaga siang kaga malem WA-an mulu. Kalah gue yg fangirl dan emak2. Gimana mau rekomen. Kerjanya kapan orang begini.,0
"Watch this. Ini yg sulit aku bahasakan ke tman2 pergerakan. Inti nya, pandang cadar sebagai pilihan. Terlepas dia cocok dengan budaya kita ato tidak. Krn kita muslim(ah). Ini : toleransi. [url] [CAPS]",0
Ini lho yg mengiris hatiku ! [REPPUNC] Masih tega buang sampah plastik sembarangan? Masih males mengurangi pemakaian plastik kresek & plastik kemasan lain? #BijakBerplastik [url] [CAPS],0
"Perginya diantar sama teman, gak bawa hp. [CAPS] Udah janjian biar dijemput jam setengah 2. Krna sayanya ketiduran, dan yg jemput gak nongol2, bingung mau gmna. Akhirnya jalan kaki 2 km siang bolong. Ngeri kali lahh~~ vanashh syekaleh vemirsyahh",3
"Tidak sepakat, dan anda menyesatkan orang lain. Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada allaah [CAPS] swt. [CAPS] dari godaan setan yang terkutuk",1
"[username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] Zon jangan lihat bajunya saja,sekali-sekali pegang burungnya,liar atau jinak ! [REPPUNC]",1
Tetap disini.. Jangan biarkan aku sepi sendiri.. Izinkan aku selalu bersamamu.. Dalam ikatan yg direstui semesta.. Aku sayang kamu separuh hatiku,2
"Rencana #bedahrumahibuiriyani,trimksh bpk/ibu atas bantuan dan dukungannya,smg langkah kecil ini berjalan sesuai rencana#timpedulitimka. [url] [CAPS]",4
"Wah habis kegiatan yah. Hati"" dijalannya yah. Iya udah di rumah ini siap utk istirahat. Km jg istirahat yg cujup yah, cicil tidur di mobil aja ge. [REPPUNC] Hehe",2
"[username] [CAPS] saya kalau pakai internet banking full site dari handphone, untuk transfer ke sesama rekening bca, ""appli 2"" masih bisa, ""appli 1"" masih bisa, tapi untuk tekan tombol ""lanjut"" / ""kirim"" ga bisa. Memang dana tidak terkirim, tapi akhirnya saya haru",1
"[username] [CAPS] anda darimana ? maukah walikota anda keluar dari a.c di bonceng motor traika, dateng ke lokasi bom. [CAPS] kalau [CAPS] ga [CAPS] punya [CAPS] jiwa [CAPS] bonek, [CAPS] ga [CAPS] mungkin [CAPS] mau. [CAPS] anda [CAPS] mengkritik [CAPS] dpr [CAPS] mpr [CAPS] tapi [CAPS] tangan [CAPS] anda [CAPS] menjabat [CAPS] mereka, [CAPS] dan [CAPS] tubuh [CAPS] anda [CAPS] membungkuk [CAPS] pd [CAPS] mereka [CAPS] ag [CAPS]",1
Untunge mereka tanggung jawab (kasih kaos ganti) setelah diguyur air kadi korban keisengan temen2 [username] [CAPS] [username] [CAPS] aisjogja aisjateng_plat_h,4
[username] [CAPS] Mungkin sampaikan kepada gubernur jakarta dulu supaya trotoar utk pejalan kaki dirapikan dulu bukan dijadikan tempat utk berdagang. Saya sering jalan kaki di sepanjang satrio tp pedestrian sungguh kurang nyaman.,0
"Nangis dipundak kamu, boleh? Aku pilu, sungguh.",0
Aku hamil sama abang! Masa hamil sama setan? Aku hamil sama abang! Masa hamil sama siluman?~~ Dan playlist ini ternyata sering keputer di radio mobil setiap pagi berangkat school haha #HamilSamaSetan,4
"saat ini lebih ngerasa pgn manfaatin waktu sebaik-baiknya. kalau msh bisa pulang tepat waktu, ya pulang, biar bisa buka di rumah brg keluarga. karena moment ini priceless bgt. [ELONG]",4
bikin orang kesal saja,1
"[username] [CAPS] Eh seriusan dia ga dijepang lg? Udh abis kontrak atau gimana? Halah dia mah emg gitu, semua artis kpop disosor sama dia. Gila ya, ga sayang apa dia duitnya dihambur2-in buat hal2 gajelas. Bukannya ngatur cuma dia itu keliatan bgt pamernya.",1
"Apakah Anda setuju [username] [CAPS] adalah partai tong [CAPS] kosong [CAPS] nyaring [CAPS] bunyinya, [CAPS] berisik tapi miskin manfaat. Yang setuju rt [CAPS]. [REPPUNC] #2019GantiPresiden",1
"Dulu. [REPPUNC] dulu banget, naksir temen sd [CAPS] inisialnya sr [CAPS] wkwk kdg suka ngukir nama di buku diary edasr. [CAPS] Trs pernah berdoa minta jodoh sama dia waktu ketemu lagi pas lulus sma. [CAPS] Eh gak disangka inshaAllaah jodohnya sama sr [CAPS] jugak. Walaupun beda orang *akibat doa yg spesifik*",2
"Akan ada satu hari, kau yg ikhlas di hujat, fitnah, adu domba.. melangkah ringan di hari perhitungan. Krn hukuman di terima di dunia dg semua ikhlas terima kejahatan mrk padamu. Dan urusan mrk, biar Allah yg tangani saja",4
gerah perjalanan jauh,0
"[username] [CAPS] Aku tak mudah mencintai bilang cinta tapi mengapa kini denganmu aku jatuh cinta,tapi jika kalau belum jodoh aku bisa apa - Menyimpan rasa /devano danendra",0
"Gue mau cerita kalo dia ini bisa akrab juga sama susin yg cuma 2 bulanan aja kerja. Kayaknya itu udh akrab bgt, kayak temen sekolah aja. Dan saat itu gue tahu gimana kpribadian susin sbnernya. Si D ini, kalo gue perhtiin, ngeri juga ya klo diajak ngobrol.",3
"btw doa restu orang tua itu emang gilingan ya. [REPPUNC] pas udah mentok nyari literatur tambahan, nemu aja dong di rumah. [CAPS] padahal dari kemarin udah panik kudu mesen dari banyumas apakah ini berkah ramadan [url] [CAPS]",4
"Punya sahabat cowo 2 nih, tapi sering nya ga konsisten terus sering bohong lagi. Kenapa sih? Udah berkali2 dimarahin karna sering bohong tapi ga mempan2 juga. Apa kodratnya suka bohong apa gimana?",1
"Jaman itu harga komoditi booming, harga minyak bumi berapa? Membandingkan itu harus apple to apple. Dgn pertumbuhan segitu tapi proyek2 pada mangkrak! [url] [CAPS]",1
"Ijazah mendadak nyelip tu, langsung tiba2 kebayang perjuangan dikampus, penelitian, skripsi, de el el. Emang ya kudu gak ada dulu, baru berasa.",0
Siapa bilang kafir gabung sama khilafah bro jgn alihkan isu anda itu siapa penyelundup dari kaum bumidatar se-olah2 pro Pancasila [username] [CAPS] [url] [CAPS],1
"Kami punya cara kami sendiri untuk berdamai dengan diri kami lewat jalan komedi, kalau ada yang punya cara berbeda, apa berhak membuat kami bungkam? Padahal kami tidak mengusik cara yang mereka percayai.",1
"Rambut diacak acak kagak suka, hati diacak acak dibiarin aja.",0
Nge gua cinta sama lo ngelebihin cinta githa sama lo. Love you nge. Temen gua yg bisa dampingin gua sampai saat ini. Curhatan gua sampai saat ini. Walaupun no solution. Hati gua senyum klo lo yg ngomong.,2
"biasanya marketing itu yg ngejar2 cust ya? tapi gw kebalik lho, [ELONG] gw yg dikejar2 cust muluu,sampe [ELONG] kdg2 cari cara, gmn ini caranya nolak",0
aku takut dngn smua bnda.. ap y bkl trjadi ap y tgh tjadi kat sekeliling aku.. aku takut dngn diri sndiri.. hate this feeling.. just wanna die rn.. fml,3
Dari kasusnya mang kosim dgn mba vv [CAPS] ini msh banyak dr sesama perempuan yg gak menganggap sexual harassment itu sbg ancaman malah justru dpt victim blaming. saya jd semakin paham ternyata perempuan itu jauh lebih julit & jauh lebih judgemental ke sesama perempuan.,1
"Ya tau kalo rasa sakit hati memamg sulit, tapi ada kala nya saat di jenjang rumah tangga jangan lah di publikan situasi saat ini. [REPPUNC] media itu jahat enggak menyelesaikan masalah dengan terlontarnya kata demi kata",3
"Kalo ada yang menganggap big is beauty, terus kami mikir, big is awal mula berbagai penyakit. Sah-sah aja lah. Kalo tersinggung, jangan-jangan emang ga yakin sama kepercayaannya? Mau setuju tapi udah terlanjur.",3
[username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] [username] [CAPS] Donggo2 inilah yang sebenarnya pemecah belah nkri [CAPS] kenapa tidak di tindak mana bpip.. [CAPS],1
"Jadi hm.. [ELONG] kalo ada dua orang sama-sama sudah siap untuk menjalin hubungan yg serius, masing-masing dikecewakan oleh pasangannya. Trus mereka memutuskan untuk mencoba bersama, tapi masing-masing masih belum bisa melupakan pasangannya itu. [REPPUNC] Itu gimanayaa?",0
"(1) #Ramadan hai tweeps, lewat sini aku pengen cerita nih yah tentang ramadan yang penuh berkah. Ini kali pertama aku ramadan dengan situasi seperti ini dan sangat berkesan utk aku pribadi Sehari sebelum ramadan aku diajak jadi penyiar di studio Yayasan Masy Muslim Freeport Indo",4
"Indonesia baik baik saja kok brisik amat ya Di kampung2 orang2 yang kalian ""jual"" susah, miskin, dan sejenisnya nyatanya biasa saja Masih pada merokok tak berubah. [REPPUNC] Tagarmu makan sendiri ya. [REPPUNC] hahahaaha [CAPS]",1
"Aku dong pernah ditolak sama: -cargloss [CAPS] -nutrifood [CAPS] -propan [CAPS] -bi [CAPS] -forisa [CAPS] -berlico [CAPS] -cantik [CAPS] jelita [CAPS] (ini yg paling sakit krn cuman masalah shift yg belom tentu ada) [CAPS] Aku tabah kok, Tuhan.",0
"Lha bknnya elu imam cabul dibelain ama 7jt org tolol lho, kebayang kan betapa begonya manusai model kau takut ga msk surga ! [REPPUNC]",1
"Sebenernya badan ini kurang sehat dibawa makan susah, keringet dingin dari pagi tapi dibawa sehat untuk d'bawel apalagi ada acha. karna janji udh lama. Udh ke toilet 5x ditahan kalo gk ditahan bakal lebih, hm. [ELONG]",0
[username] [CAPS] Pasti mimpi kali item ya om. Emang serem sih apalagi dipakein jaring. Ga kebayang mahkluk apa yg tiba2 akan nongol karena tambah pekat.,3
"Sebenarnya ga kaget juga sih, krn setahu gw sebelum Jorge Lorenzo pindah ke Ducati, Honda dikabarkan ngebet banget pengen dapetin Jorge. [REPPUNC] Akhirnya kesampaian deh. [REPPUNC] Good luck deh buat jagoan gw. [REPPUNC] [username] [CAPS]",4
Kalo ada luka terbuka jg lbh gede tuh peluang menularnya.. misal luka terbuka karena dicukur.. nah alat cukurnya kan gak pernah di steril.. ekok serem yak #DeteksiDiniHepatitis [username] [CAPS],3
"[username] [CAPS] Oppa kenal yang kyungie charain ga? Tak kenal maka tak sayang, makan nya sini kenalan sama kyungie dan ngobrol sama kyungie. Pasti kita cocok, kyungie bakal lakuin terbaik sebisa kyungie kalo ke verif. Makannya oppa verif kyungie j",4
jijik anat nak angkat call kau..jijik tau tak jijik. [REPPUNC],1
"Di Instagram hits, hype parah, terkece lah, followers banyak cakep cakep lagi, bikin story rajin. tapi giliran stok foto dia abis larinya ke gue, ngajak hunting sana sini kan anying ya lu pikir gengsi dibawa mati",1
